,date,maximum temperature (degC),was nan
13911,2013-04-01,19.8,False
13912,2013-04-02,22.4,False
13913,2013-04-03,16.8,False
13914,2013-04-04,19.6,False
13915,2013-04-05,21.2,False
13916,2013-04-06,24.2,False
13917,2013-04-07,25.6,False
13918,2013-04-08,23.7,False
13919,2013-04-09,22.1,False
13920,2013-04-10,24.1,False
13921,2013-04-11,19.2,False
13922,2013-04-12,25.8,False
13923,2013-04-13,26.9,False
13924,2013-04-14,21.3,False
13925,2013-04-15,16.4,False
13926,2013-04-16,19.7,False
13927,2013-04-17,19.5,False
13928,2013-04-18,19.0,False
13929,2013-04-19,15.6,False
13930,2013-04-20,16.5,False
13931,2013-04-21,19.4,False
13932,2013-04-22,21.9,False
13933,2013-04-23,20.0,False
13934,2013-04-24,19.5,False
13935,2013-04-25,23.1,False
13936,2013-04-26,23.9,False
13937,2013-04-27,26.8,False
13938,2013-04-28,25.3,False
13939,2013-04-29,16.3,False
13940,2013-04-30,18.1,False
13941,2013-05-01,17.2,False
13942,2013-05-02,16.4,False
13943,2013-05-03,24.2,False
13944,2013-05-04,14.6,False
13945,2013-05-05,13.8,False
13946,2013-05-06,17.0,False
13947,2013-05-07,19.1,False
13948,2013-05-08,22.4,False
13949,2013-05-09,25.1,False
13950,2013-05-10,22.7,False
13951,2013-05-11,25.1,False
13952,2013-05-12,24.6,False
13953,2013-05-13,18.4,False
13954,2013-05-14,15.0,False
13955,2013-05-15,18.5,False
13956,2013-05-16,17.5,False
13957,2013-05-17,12.4,False
13958,2013-05-18,14.7,False
13959,2013-05-19,15.3,False
13960,2013-05-20,18.9,False
13961,2013-05-21,14.5,False
13962,2013-05-22,16.4,False
13963,2013-05-23,15.5,False
13964,2013-05-24,16.1,False
13965,2013-05-25,18.7,False
13966,2013-05-26,17.2,False
13967,2013-05-27,16.1,False
13968,2013-05-28,20.5,False
13969,2013-05-29,21.7,False
13970,2013-05-30,19.4,False
13971,2013-05-31,21.6,False
13972,2013-06-01,14.3,False
13973,2013-06-02,14.5,False
13974,2013-06-03,15.1,False
13975,2013-06-04,17.2,False
13976,2013-06-05,16.7,False
13977,2013-06-06,20.7,False
13978,2013-06-07,13.7,False
13979,2013-06-08,15.2,False
13980,2013-06-09,14.5,False
13981,2013-06-10,14.8,False
13982,2013-06-11,20.3,False
13983,2013-06-12,11.1,False
13984,2013-06-13,15.0,False
13985,2013-06-14,12.2,False
13986,2013-06-15,12.8,False
13987,2013-06-16,12.6,False
13988,2013-06-17,11.5,False
13989,2013-06-18,12.9,False
13990,2013-06-19,12.2,False
13991,2013-06-20,13.6,False
13992,2013-06-21,12.2,False
13993,2013-06-22,12.7,False
13994,2013-06-23,13.1,False
13995,2013-06-24,12.4,False
13996,2013-06-25,13.9,False
13997,2013-06-26,15.4,False
13998,2013-06-27,15.2,False
13999,2013-06-28,15.0,False
14000,2013-06-29,14.5,False
14001,2013-06-30,16.9,False
14002,2013-07-01,18.6,False
14003,2013-07-02,19.4,False
14004,2013-07-03,18.6,False
14005,2013-07-04,17.2,False
14006,2013-07-05,14.6,False
14007,2013-07-06,16.4,False
14008,2013-07-07,14.9,False
14009,2013-07-08,14.0,False
14010,2013-07-09,13.7,False
14011,2013-07-10,14.4,False
14012,2013-07-11,13.6,False
14013,2013-07-12,17.3,False
14014,2013-07-13,15.3,False
14015,2013-07-14,14.6,False
14016,2013-07-15,20.5,False
14017,2013-07-16,17.2,False
14018,2013-07-17,18.2,False
14019,2013-07-18,19.2,False
14020,2013-07-19,22.4,False
14021,2013-07-20,12.6,False
14022,2013-07-21,13.5,False
14023,2013-07-22,15.2,False
14024,2013-07-23,12.5,False
14025,2013-07-24,12.8,False
14026,2013-07-25,13.8,False
14027,2013-07-26,15.7,False
14028,2013-07-27,15.9,False
14029,2013-07-28,15.9,False
14030,2013-07-29,21.6,False
14031,2013-07-30,13.1,False
14032,2013-07-31,14.6,False
14033,2013-08-01,15.0,False
14034,2013-08-02,18.5,False
14035,2013-08-03,16.6,False
14036,2013-08-04,15.1,False
14037,2013-08-05,19.5,False
14038,2013-08-06,16.7,False
14039,2013-08-07,15.8,False
14040,2013-08-08,12.8,False
14041,2013-08-09,14.5,False
14042,2013-08-10,17.4,False
14043,2013-08-11,16.8,False
14044,2013-08-12,19.2,False
14045,2013-08-13,17.2,False
14046,2013-08-14,20.4,False
14047,2013-08-15,15.9,False
14048,2013-08-16,20.8,False
14049,2013-08-17,18.1,False
14050,2013-08-18,19.9,False
14051,2013-08-19,15.6,False
14052,2013-08-20,12.7,False
14053,2013-08-21,14.6,False
14054,2013-08-22,16.8,False
14055,2013-08-23,14.9,False
14056,2013-08-24,18.6,False
14057,2013-08-25,20.0,False
14058,2013-08-26,20.0,False
14059,2013-08-27,20.4,False
14060,2013-08-28,17.4,False
14061,2013-08-29,21.5,False
14062,2013-08-30,21.9,False
14063,2013-08-31,21.8,False
14064,2013-09-01,25.5,False
14065,2013-09-02,20.5,False
14066,2013-09-03,18.1,False
14067,2013-09-04,27.4,False
14068,2013-09-05,23.3,False
14069,2013-09-06,16.3,False
14070,2013-09-07,18.1,False
14071,2013-09-08,16.6,False
14072,2013-09-09,24.8,False
14073,2013-09-10,15.2,False
14074,2013-09-11,18.3,False
14075,2013-09-12,10.7,False
14076,2013-09-13,15.8,False
14077,2013-09-14,16.3,False
14078,2013-09-15,18.9,False
14079,2013-09-16,19.3,False
14080,2013-09-17,14.8,False
14081,2013-09-18,19.0,False
14082,2013-09-19,19.3,False
14083,2013-09-20,16.8,False
14084,2013-09-21,17.4,False
14085,2013-09-22,20.8,False
14086,2013-09-23,26.1,False
14087,2013-09-24,24.0,False
14088,2013-09-25,27.3,False
14089,2013-09-26,17.9,False
14090,2013-09-27,18.5,False
14091,2013-09-28,19.6,False
14092,2013-09-29,21.9,False
14093,2013-09-30,28.8,False
14094,2013-10-01,23.7,False
14095,2013-10-02,20.3,False
14096,2013-10-03,29.9,True
14097,2013-10-04,29.9,True
14098,2013-10-05,29.9,True
14099,2013-10-06,29.9,True
14100,2013-10-07,29.9,True
14101,2013-10-08,29.9,True
14102,2013-10-09,29.9,False
14103,2013-10-10,23.0,False
14104,2013-10-11,19.5,False
14105,2013-10-12,25.3,False
14106,2013-10-13,23.9,False
14107,2013-10-14,14.5,False
14108,2013-10-15,19.9,False
14109,2013-10-16,25.4,False
14110,2013-10-17,14.9,False
14111,2013-10-18,21.7,False
14112,2013-10-19,21.8,True
14113,2013-10-20,21.8,True
14114,2013-10-21,21.8,True
14115,2013-10-22,21.8,True
14116,2013-10-23,21.8,True
14117,2013-10-24,21.8,True
14118,2013-10-25,21.8,True
14119,2013-10-26,21.8,True
14120,2013-10-27,21.8,True
14121,2013-10-28,21.8,False
14122,2013-10-29,15.9,False
14123,2013-10-30,17.5,False
14124,2013-10-31,17.3,False
14125,2013-11-01,19.1,False
14126,2013-11-02,25.3,False
14127,2013-11-03,16.6,False
14128,2013-11-04,15.4,False
14129,2013-11-05,17.9,False
14130,2013-11-06,25.9,False
14131,2013-11-07,33.4,False
14132,2013-11-08,19.3,False
14133,2013-11-09,17.4,False
14134,2013-11-10,16.8,False
14135,2013-11-11,15.0,False
14136,2013-11-12,15.4,False
14137,2013-11-13,20.5,False
14138,2013-11-14,19.7,False
14139,2013-11-15,16.6,False
14140,2013-11-16,18.1,False
14141,2013-11-17,18.7,False
14142,2013-11-18,22.4,False
14143,2013-11-19,29.7,False
14144,2013-11-20,20.3,False
14145,2013-11-21,24.1,False
14146,2013-11-22,18.8,False
14147,2013-11-23,19.0,False
14148,2013-11-24,15.6,False
14149,2013-11-25,16.2,False
14150,2013-11-26,19.6,False
14151,2013-11-27,25.8,False
14152,2013-11-28,27.9,False
14153,2013-11-29,17.9,False
14154,2013-11-30,18.0,False
14155,2013-12-01,26.0,False
14156,2013-12-02,33.6,False
14157,2013-12-03,35.5,False
14158,2013-12-04,23.2,False
14159,2013-12-05,15.8,False
14160,2013-12-06,17.1,False
14161,2013-12-07,21.1,False
14162,2013-12-08,30.3,False
14163,2013-12-09,27.0,False
14164,2013-12-10,21.7,False
14165,2013-12-11,23.2,False
14166,2013-12-12,20.0,False
14167,2013-12-13,21.3,False
14168,2013-12-14,16.5,False
14169,2013-12-15,19.2,False
14170,2013-12-16,20.3,False
14171,2013-12-17,19.2,False
14172,2013-12-18,23.8,False
14173,2013-12-19,36.4,False
14174,2013-12-20,38.1,False
14175,2013-12-21,25.3,False
14176,2013-12-22,28.3,False
14177,2013-12-23,17.6,False
14178,2013-12-24,18.8,False
14179,2013-12-25,23.6,False
14180,2013-12-26,29.2,False
14181,2013-12-27,23.1,False
14182,2013-12-28,33.2,False
14183,2013-12-29,19.5,False
14184,2013-12-30,18.4,False
14185,2013-12-31,21.6,False
14186,2014-01-01,26.3,False
14187,2014-01-02,22.3,False
14188,2014-01-03,21.2,False
14189,2014-01-04,22.8,False
14190,2014-01-05,29.9,False
14191,2014-01-06,20.9,False
14192,2014-01-07,19.0,False
14193,2014-01-08,19.8,False
14194,2014-01-09,25.1,False
14195,2014-01-10,29.5,False
14196,2014-01-11,26.7,False
14197,2014-01-12,21.7,False
14198,2014-01-13,32.4,False
14199,2014-01-14,39.5,False
14200,2014-01-15,42.3,False
14201,2014-01-16,35.7,False
14202,2014-01-17,43.3,False
14203,2014-01-18,31.3,False
14204,2014-01-19,21.1,False
14205,2014-01-20,23.4,False
14206,2014-01-21,23.5,False
14207,2014-01-22,21.4,False
14208,2014-01-23,27.6,False
14209,2014-01-24,26.0,False
14210,2014-01-25,19.6,False
14211,2014-01-26,22.7,False
14212,2014-01-27,31.6,False
14213,2014-01-28,37.5,False
14214,2014-01-29,23.0,False
14215,2014-01-30,28.5,False
14216,2014-01-31,22.4,False
14217,2014-02-01,31.3,False
14218,2014-02-02,28.6,False
14219,2014-02-03,40.9,False
14220,2014-02-04,21.4,False
14221,2014-02-05,23.8,False
14222,2014-02-06,29.1,False
14223,2014-02-07,35.0,False
14224,2014-02-08,38.8,False
14225,2014-02-09,41.4,False
14226,2014-02-10,19.2,False
14227,2014-02-11,25.8,False
14228,2014-02-12,25.2,False
14229,2014-02-13,24.6,False
14230,2014-02-14,24.5,False
14231,2014-02-15,28.4,False
14232,2014-02-16,21.1,False
14233,2014-02-17,22.9,False
14234,2014-02-18,27.0,False
14235,2014-02-19,32.8,False
14236,2014-02-20,25.7,False
14237,2014-02-21,22.1,False
14238,2014-02-22,22.5,False
14239,2014-02-23,22.1,False
14240,2014-02-24,23.0,False
14241,2014-02-25,36.3,False
14242,2014-02-26,18.8,False
14243,2014-02-27,21.4,False
14244,2014-02-28,26.6,False
14245,2014-03-01,24.1,False
14246,2014-03-02,21.7,False
14247,2014-03-03,26.7,False
14248,2014-03-04,30.4,False
14249,2014-03-05,30.1,False
14250,2014-03-06,22.4,False
14251,2014-03-07,22.7,False
14252,2014-03-08,28.5,False
14253,2014-03-09,31.4,False
14254,2014-03-10,34.4,False
14255,2014-03-11,34.8,False
14256,2014-03-12,17.7,False
14257,2014-03-13,23.1,False
14258,2014-03-14,24.0,False
14259,2014-03-15,32.1,False
14260,2014-03-16,21.4,False
14261,2014-03-17,27.4,False
14262,2014-03-18,23.4,False
14263,2014-03-19,22.5,False
14264,2014-03-20,27.5,False
14265,2014-03-21,33.6,False
14266,2014-03-22,18.8,False
14267,2014-03-23,19.6,False
14268,2014-03-24,20.0,False
14269,2014-03-25,21.7,False
14270,2014-03-26,21.6,False
14271,2014-03-27,29.3,False
14272,2014-03-28,22.7,False
14273,2014-03-29,22.7,False
14274,2014-03-30,24.2,False
14275,2014-03-31,26.1,False
14276,2014-04-01,30.3,False
14277,2014-04-02,31.6,False
14278,2014-04-03,16.5,False
14279,2014-04-04,16.9,False
14280,2014-04-05,21.4,False
14281,2014-04-06,20.5,False
14282,2014-04-07,22.8,False
14283,2014-04-08,25.7,False
14284,2014-04-09,23.9,False
14285,2014-04-10,19.9,False
14286,2014-04-11,18.9,False
14287,2014-04-12,19.8,False
14288,2014-04-13,19.2,False
14289,2014-04-14,19.1,False
14290,2014-04-15,15.9,False
14291,2014-04-16,19.3,False
14292,2014-04-17,21.3,False
14293,2014-04-18,23.8,False
14294,2014-04-19,16.8,False
14295,2014-04-20,18.4,False
14296,2014-04-21,19.8,False
14297,2014-04-22,20.3,False
14298,2014-04-23,20.7,False
14299,2014-04-24,22.1,False
14300,2014-04-25,20.3,False
14301,2014-04-26,24.1,False
14302,2014-04-27,16.5,False
14303,2014-04-28,23.5,False
14304,2014-04-29,26.0,False
14305,2014-04-30,16.4,False
14306,2014-05-01,16.6,False
14307,2014-05-02,16.9,False
14308,2014-05-03,14.0,False
14309,2014-05-04,13.3,False
14310,2014-05-05,19.3,False
14311,2014-05-06,15.3,False
14312,2014-05-07,15.6,False
14313,2014-05-08,15.5,False
14314,2014-05-09,17.9,False
14315,2014-05-10,15.0,False
14316,2014-05-11,19.4,False
14317,2014-05-12,18.8,False
14318,2014-05-13,19.2,False
14319,2014-05-14,21.0,False
14320,2014-05-15,24.1,False
14321,2014-05-16,21.2,False
14322,2014-05-17,24.3,False
14323,2014-05-18,25.1,False
14324,2014-05-19,23.3,False
14325,2014-05-20,23.4,False
14326,2014-05-21,20.1,False
14327,2014-05-22,23.5,False
14328,2014-05-23,19.4,False
14329,2014-05-24,16.3,False
14330,2014-05-25,20.5,False
14331,2014-05-26,22.1,False
14332,2014-05-27,18.8,False
14333,2014-05-28,20.3,False
14334,2014-05-29,15.9,False
14335,2014-05-30,17.1,False
14336,2014-05-31,18.8,False
14337,2014-06-01,17.1,False
14338,2014-06-02,13.5,False
14339,2014-06-03,15.3,False
14340,2014-06-04,18.9,False
14341,2014-06-05,14.7,False
14342,2014-06-06,13.1,False
14343,2014-06-07,16.4,False
14344,2014-06-08,13.6,False
14345,2014-06-09,16.4,False
14346,2014-06-10,16.9,False
14347,2014-06-11,16.6,False
14348,2014-06-12,15.1,False
14349,2014-06-13,13.9,False
14350,2014-06-14,14.2,False
14351,2014-06-15,14.4,False
14352,2014-06-16,16.5,False
14353,2014-06-17,14.2,False
14354,2014-06-18,19.4,True
14355,2014-06-19,19.4,True
14356,2014-06-20,19.4,False
14357,2014-06-21,14.6,False
14358,2014-06-22,16.0,False
14359,2014-06-23,18.0,False
14360,2014-06-24,13.1,False
14361,2014-06-25,15.7,False
14362,2014-06-26,16.7,False
14363,2014-06-27,15.4,False
14364,2014-06-28,17.0,False
14365,2014-06-29,12.4,False
14366,2014-06-30,13.3,False
14367,2014-07-01,14.6,False
14368,2014-07-02,15.7,False
14369,2014-07-03,15.8,False
14370,2014-07-04,17.3,False
14371,2014-07-05,16.8,False
14372,2014-07-06,13.5,False
14373,2014-07-07,14.7,False
14374,2014-07-08,16.4,False
14375,2014-07-09,15.0,False
14376,2014-07-10,13.8,False
14377,2014-07-11,16.1,False
14378,2014-07-12,11.7,False
14379,2014-07-13,13.7,False
14380,2014-07-14,13.9,False
14381,2014-07-15,12.8,False
14382,2014-07-16,17.7,False
14383,2014-07-17,15.2,False
14384,2014-07-18,11.9,False
14385,2014-07-19,13.3,False
14386,2014-07-20,14.2,False
14387,2014-07-21,13.2,False
14388,2014-07-22,14.6,False
14389,2014-07-23,14.6,False
14390,2014-07-24,15.0,False
14391,2014-07-25,19.7,False
14392,2014-07-26,17.8,False
14393,2014-07-27,17.3,False
14394,2014-07-28,19.8,False
14395,2014-07-29,19.4,False
14396,2014-07-30,21.4,False
14397,2014-07-31,21.4,False
14398,2014-08-01,13.9,False
14399,2014-08-02,12.2,False
14400,2014-08-03,13.8,False
14401,2014-08-04,14.0,False
14402,2014-08-05,17.3,False
14403,2014-08-06,16.7,False
14404,2014-08-07,12.1,False
14405,2014-08-08,14.8,False
14406,2014-08-09,18.1,False
14407,2014-08-10,11.5,False
14408,2014-08-11,11.0,False
14409,2014-08-12,12.8,False
14410,2014-08-13,14.2,False
14411,2014-08-14,12.5,False
14412,2014-08-15,16.6,False
14413,2014-08-16,14.2,False
14414,2014-08-17,13.1,False
14415,2014-08-18,15.3,False
14416,2014-08-19,14.0,False
14417,2014-08-20,13.9,False
14418,2014-08-21,16.8,False
14419,2014-08-22,18.7,False
14420,2014-08-23,18.5,False
14421,2014-08-24,18.8,False
14422,2014-08-25,15.3,False
14423,2014-08-26,17.2,False
14424,2014-08-27,18.2,False
14425,2014-08-28,16.7,False
14426,2014-08-29,15.9,False
14427,2014-08-30,16.4,False
14428,2014-08-31,19.9,False
14429,2014-09-01,21.9,False
14430,2014-09-02,12.1,False
14431,2014-09-03,13.7,False
14432,2014-09-04,14.8,False
14433,2014-09-05,15.5,False
14434,2014-09-06,17.1,False
14435,2014-09-07,18.4,False
14436,2014-09-08,23.1,False
14437,2014-09-09,23.6,False
14438,2014-09-10,18.2,False
14439,2014-09-11,18.2,False
14440,2014-09-12,14.8,False
14441,2014-09-13,15.8,False
14442,2014-09-14,17.4,False
14443,2014-09-15,16.4,False
14444,2014-09-16,19.7,False
14445,2014-09-17,17.0,False
14446,2014-09-18,14.8,False
14447,2014-09-19,16.1,False
14448,2014-09-20,15.8,False
14449,2014-09-21,16.1,False
14450,2014-09-22,19.9,False
14451,2014-09-23,23.1,False
14452,2014-09-24,24.8,False
14453,2014-09-25,15.6,False
14454,2014-09-26,17.5,False
14455,2014-09-27,21.8,False
14456,2014-09-28,28.2,False
14457,2014-09-29,19.5,False
14458,2014-09-30,26.6,False
14459,2014-10-01,14.8,False
14460,2014-10-02,18.3,False
14461,2014-10-03,16.7,False
14462,2014-10-04,23.2,False
14463,2014-10-05,15.9,False
14464,2014-10-06,26.9,False
14465,2014-10-07,18.0,False
14466,2014-10-08,18.1,False
14467,2014-10-09,17.9,False
14468,2014-10-10,25.6,False
14469,2014-10-11,17.5,False
14470,2014-10-12,31.4,False
14471,2014-10-13,13.9,False
14472,2014-10-14,13.6,False
14473,2014-10-15,14.8,False
14474,2014-10-16,18.4,False
14475,2014-10-17,17.0,False
14476,2014-10-18,21.1,False
14477,2014-10-19,29.8,False
14478,2014-10-20,16.9,False
14479,2014-10-21,23.5,False
14480,2014-10-22,27.3,False
14481,2014-10-23,19.8,False
14482,2014-10-24,29.0,False
14483,2014-10-25,16.5,False
14484,2014-10-26,18.1,False
14485,2014-10-27,20.0,False
14486,2014-10-28,21.5,False
14487,2014-10-29,18.4,False
14488,2014-10-30,18.9,False
14489,2014-10-31,25.9,False
14490,2014-11-01,20.2,False
14491,2014-11-02,14.9,False
14492,2014-11-03,16.8,False
14493,2014-11-04,26.8,False
14494,2014-11-05,16.5,False
14495,2014-11-06,17.1,False
14496,2014-11-07,24.9,False
14497,2014-11-08,33.3,False
14498,2014-11-09,18.4,False
14499,2014-11-10,20.2,False
14500,2014-11-11,16.0,False
14501,2014-11-12,20.1,False
14502,2014-11-13,28.3,False
14503,2014-11-14,31.7,False
14504,2014-11-15,17.1,False
14505,2014-11-16,16.7,False
14506,2014-11-17,18.8,False
14507,2014-11-18,19.8,False
14508,2014-11-19,21.8,False
14509,2014-11-20,31.6,False
14510,2014-11-21,19.6,False
14511,2014-11-22,26.1,False
14512,2014-11-23,21.5,False
14513,2014-11-24,24.0,False
14514,2014-11-25,21.3,False
14515,2014-11-26,20.3,False
14516,2014-11-27,18.2,False
14517,2014-11-28,20.8,False
14518,2014-11-29,22.6,False
14519,2014-11-30,31.7,False
14520,2014-12-01,29.2,False
14521,2014-12-02,22.0,False
14522,2014-12-03,22.0,False
14523,2014-12-04,25.6,False
14524,2014-12-05,18.9,False
14525,2014-12-06,19.1,False
14526,2014-12-07,23.8,False
14527,2014-12-08,19.9,False
14528,2014-12-09,18.1,False
14529,2014-12-10,22.3,False
14530,2014-12-11,21.4,False
14531,2014-12-12,20.6,False
14532,2014-12-13,27.5,False
14533,2014-12-14,31.3,False
14534,2014-12-15,26.7,False
14535,2014-12-16,33.9,False
14536,2014-12-17,23.2,False
14537,2014-12-18,26.8,False
14538,2014-12-19,19.0,False
14539,2014-12-20,20.6,False
14540,2014-12-21,26.9,False
14541,2014-12-22,30.5,False
14542,2014-12-23,31.5,False
14543,2014-12-24,18.7,False
14544,2014-12-25,22.1,False
14545,2014-12-26,16.5,False
14546,2014-12-27,19.9,False
14547,2014-12-28,26.3,False
14548,2014-12-29,31.3,False
14549,2014-12-30,24.7,False
14550,2014-12-31,19.8,False
14551,2015-01-01,26.1,False
14552,2015-01-02,34.6,False
14553,2015-01-03,39.1,False
14554,2015-01-04,23.1,False
14555,2015-01-05,24.5,False
14556,2015-01-06,26.5,False
14557,2015-01-07,32.9,False
14558,2015-01-08,37.8,False
14559,2015-01-09,24.1,False
14560,2015-01-10,20.2,False
14561,2015-01-11,21.8,False
14562,2015-01-12,24.9,False
14563,2015-01-13,29.6,False
14564,2015-01-14,26.1,False
14565,2015-01-15,23.3,False
14566,2015-01-16,23.7,False
14567,2015-01-17,24.2,False
14568,2015-01-18,20.9,False
14569,2015-01-19,22.3,False
14570,2015-01-20,31.5,False
14571,2015-01-21,29.3,False
14572,2015-01-22,31.0,False
14573,2015-01-23,36.3,False
14574,2015-01-24,24.9,False
14575,2015-01-25,22.0,False
14576,2015-01-26,19.8,False
14577,2015-01-27,19.5,False
14578,2015-01-28,21.1,False
14579,2015-01-29,20.4,False
14580,2015-01-30,15.7,False
14581,2015-01-31,18.2,False
14582,2015-02-01,20.6,False
14583,2015-02-02,21.6,False
14584,2015-02-03,23.6,False
14585,2015-02-04,20.7,False
14586,2015-02-05,22.0,False
14587,2015-02-06,26.2,False
14588,2015-02-07,32.1,False
14589,2015-02-08,31.4,False
14590,2015-02-09,22.1,False
14591,2015-02-10,31.7,False
14592,2015-02-11,33.9,False
14593,2015-02-12,22.3,False
14594,2015-02-13,28.2,False
14595,2015-02-14,22.3,False
14596,2015-02-15,26.0,False
14597,2015-02-16,23.6,False
14598,2015-02-17,22.8,False
14599,2015-02-18,19.3,False
14600,2015-02-19,29.4,False
14601,2015-02-20,31.3,False
14602,2015-02-21,30.0,False
14603,2015-02-22,33.0,False
14604,2015-02-23,35.0,False
14605,2015-02-24,19.5,False
14606,2015-02-25,23.0,False
14607,2015-02-26,25.1,False
14608,2015-02-27,23.6,False
14609,2015-02-28,30.7,False
14610,2015-03-01,20.4,False
14611,2015-03-02,23.0,False
14612,2015-03-03,22.0,False
14613,2015-03-04,21.9,False
14614,2015-03-05,18.8,False
14615,2015-03-06,22.9,False
14616,2015-03-07,23.0,False
14617,2015-03-08,23.9,False
14618,2015-03-09,24.9,False
14619,2015-03-10,21.0,False
14620,2015-03-11,29.4,False
14621,2015-03-12,21.8,False
14622,2015-03-13,20.1,False
14623,2015-03-14,30.8,False
14624,2015-03-15,19.0,False
14625,2015-03-16,23.3,False
14626,2015-03-17,27.1,False
14627,2015-03-18,27.2,False
14628,2015-03-19,35.9,False
14629,2015-03-20,20.9,False
14630,2015-03-21,21.5,False
14631,2015-03-22,28.0,False
14632,2015-03-23,30.9,False
14633,2015-03-24,18.9,False
14634,2015-03-25,19.8,False
14635,2015-03-26,19.7,False
14636,2015-03-27,17.6,False
14637,2015-03-28,21.0,False
14638,2015-03-29,23.2,False
14639,2015-03-30,24.3,False
14640,2015-03-31,24.0,False
14641,2015-04-01,30.9,False
14642,2015-04-02,19.7,False
14643,2015-04-03,18.2,False
14644,2015-04-04,26.1,False
14645,2015-04-05,23.4,False
14646,2015-04-06,18.0,False
14647,2015-04-07,17.6,False
14648,2015-04-08,15.4,False
14649,2015-04-09,16.3,False
14650,2015-04-10,19.2,False
14651,2015-04-11,21.5,False
14652,2015-04-12,19.8,False
14653,2015-04-13,19.4,False
14654,2015-04-14,21.3,False
14655,2015-04-15,22.3,False
14656,2015-04-16,17.5,False
14657,2015-04-17,19.0,False
14658,2015-04-18,17.8,False
14659,2015-04-19,16.2,False
14660,2015-04-20,15.7,False
14661,2015-04-21,15.7,False
14662,2015-04-22,16.6,False
14663,2015-04-23,17.1,False
14664,2015-04-24,18.1,False
14665,2015-04-25,17.3,False
14666,2015-04-26,13.6,False
14667,2015-04-27,16.4,False
14668,2015-04-28,16.8,False
14669,2015-04-29,17.3,False
14670,2015-04-30,19.0,False
14671,2015-05-01,22.3,False
14672,2015-05-02,23.0,False
14673,2015-05-03,18.4,False
14674,2015-05-04,20.8,False
14675,2015-05-05,23.5,False
14676,2015-05-06,18.2,False
14677,2015-05-07,16.4,False
14678,2015-05-08,19.1,False
14679,2015-05-09,21.0,False
14680,2015-05-10,18.7,False
14681,2015-05-11,17.3,False
14682,2015-05-12,20.6,False
14683,2015-05-13,12.0,False
14684,2015-05-14,15.8,False
14685,2015-05-15,15.2,False
14686,2015-05-16,17.8,False
14687,2015-05-17,18.5,False
14688,2015-05-18,17.2,False
14689,2015-05-19,16.7,False
14690,2015-05-20,21.8,False
14691,2015-05-21,12.6,False
14692,2015-05-22,14.0,False
14693,2015-05-23,12.9,False
14694,2015-05-24,15.2,False
14695,2015-05-25,14.8,False
14696,2015-05-26,16.5,False
14697,2015-05-27,19.5,False
14698,2015-05-28,20.8,False
14699,2015-05-29,16.1,False
14700,2015-05-30,17.9,False
14701,2015-05-31,18.5,False
14702,2015-06-01,10.9,False
14703,2015-06-02,11.8,False
14704,2015-06-03,13.1,False
14705,2015-06-04,12.9,False
14706,2015-06-05,14.3,False
14707,2015-06-06,16.9,False
14708,2015-06-07,18.4,False
14709,2015-06-08,20.0,False
14710,2015-06-09,13.7,False
14711,2015-06-10,13.5,False
14712,2015-06-11,13.7,False
14713,2015-06-12,11.3,False
14714,2015-06-13,16.5,False
14715,2015-06-14,15.3,False
14716,2015-06-15,15.4,False
14717,2015-06-16,19.6,False
14718,2015-06-17,13.1,False
14719,2015-06-18,13.0,False
14720,2015-06-19,11.7,False
14721,2015-06-20,12.3,False
14722,2015-06-21,13.1,False
14723,2015-06-22,13.8,False
14724,2015-06-23,15.6,True
14725,2015-06-24,15.6,False
14726,2015-06-25,14.2,False
14727,2015-06-26,15.8,False
14728,2015-06-27,14.6,False
14729,2015-06-28,15.8,False
14730,2015-06-29,10.7,True
14731,2015-06-30,10.7,True
14732,2015-07-01,10.7,True
14733,2015-07-02,10.7,False
14734,2015-07-03,13.3,True
14735,2015-07-04,13.3,False
14736,2015-07-05,11.4,True
14737,2015-07-06,11.4,False
14738,2015-07-07,12.4,False
14739,2015-07-08,15.4,True
14740,2015-07-09,15.4,False
14741,2015-07-10,16.4,False
14742,2015-07-11,12.2,True
14743,2015-07-12,12.2,False
14744,2015-07-13,12.0,False
14745,2015-07-14,12.0,False
14746,2015-07-15,10.8,False
14747,2015-07-16,13.4,False
14748,2015-07-17,10.2,False
14749,2015-07-18,10.6,False
14750,2015-07-19,12.3,False
14751,2015-07-20,12.9,False
14752,2015-07-21,16.4,False
14753,2015-07-22,18.5,False
14754,2015-07-23,16.9,False
14755,2015-07-24,19.5,False
14756,2015-07-25,16.0,False
14757,2015-07-26,14.9,False
14758,2015-07-27,12.7,False
14759,2015-07-28,14.6,False
14760,2015-07-29,14.2,False
14761,2015-07-30,15.4,False
14762,2015-07-31,13.4,False
14763,2015-08-01,16.5,False
14764,2015-08-02,12.6,False
14765,2015-08-03,9.8,False
14766,2015-08-04,12.1,False
14767,2015-08-05,9.8,False
14768,2015-08-06,12.5,False
14769,2015-08-07,13.6,False
14770,2015-08-08,14.0,False
14771,2015-08-09,15.4,False
14772,2015-08-10,16.9,False
14773,2015-08-11,17.1,False
14774,2015-08-12,15.8,False
14775,2015-08-13,11.9,False
14776,2015-08-14,15.7,False
14777,2015-08-15,15.6,False
14778,2015-08-16,16.4,False
14779,2015-08-17,10.8,False
14780,2015-08-18,11.8,False
14781,2015-08-19,13.9,False
14782,2015-08-20,15.9,False
14783,2015-08-21,18.6,False
