,f (/days),component
351,0.019677093844601413,(673.3889607755424+351.26244946864085j)
352,0.01973315394102478,(210.3916265597498+417.7346546616859j)
353,0.019789214037448145,(386.8786644073863+74.87925758963299j)
354,0.01984527413387151,(269.6129765130974-119.85358062374746j)
355,0.019901334230294877,(368.84310163287665+67.83020970140485j)
356,0.019957394326718243,(-101.60200909904226+228.10658323013038j)
357,0.02001345442314161,(-27.986385209758723+334.601606163861j)
358,0.020069514519564974,(243.6627680385706+314.3241963199297j)
359,0.02012557461598834,(371.1711555742645-397.7521046303385j)
360,0.020181634712411706,(-270.34478503215746+234.46351821728496j)
361,0.020237694808835072,(358.11299803693714-41.75039661361862j)
362,0.02029375490525844,(-476.3512680098029-472.4691441551292j)
363,0.020349815001681804,(-38.483420714650116+148.27176340418276j)
364,0.02040587509810517,(-215.16590157632464+279.1619845143936j)
365,0.020461935194528536,(-101.84674279472999-147.01938756261382j)
366,0.020517995290951902,(-89.96539200859547+93.74350215239926j)
367,0.020574055387375268,(-33.73693571333608+276.478826929511j)
368,0.02063011548379863,(37.498662954093966+90.10421028568669j)
369,0.020686175580221997,(-118.82299541086715-116.2160575048144j)
370,0.020742235676645362,(-10.101666183006866-66.30026243689976j)
371,0.02079829577306873,(-90.00095532156938+289.2593768780466j)
372,0.020854355869492094,(-535.3998092894816+368.9589191970583j)
373,0.02091041596591546,(-30.33581603734264-261.1066499150674j)
374,0.020966476062338826,(575.7973041161355+76.04054156895569j)
375,0.021022536158762192,(-18.75653115662346-170.62545118803607j)
376,0.021078596255185558,(154.61974430965142-398.7771921303475j)
377,0.021134656351608924,(299.75442490950553-45.02192987799798j)
378,0.02119071644803229,(-553.8291160099657-168.78388830128466j)
379,0.021246776544455656,(-387.71087153803023-157.50900193225726j)
380,0.021302836640879022,(-248.3894466782046+213.67605262834394j)
381,0.021358896737302388,(100.49341334277088+200.7551400104874j)
382,0.021414956833725754,(-464.47248116612457-210.53687693103836j)
383,0.02147101693014912,(12.650693402674726+128.75963157048017j)
384,0.021527077026572486,(105.93013909653413-214.55401747181548j)
385,0.021583137122995852,(-345.7673903781225-348.00670198554974j)
386,0.021639197219419218,(330.5373741390864+21.27300681169656j)
387,0.021695257315842584,(76.75357508972156+260.9191860099465j)
388,0.02175131741226595,(326.55614762314224+111.73876580099903j)
389,0.021807377508689316,(-55.77530974360294+4.610054639035089j)
390,0.02186343760511268,(-144.49340691137184+205.66866157974508j)
391,0.021919497701536048,(-89.04315259229848-258.11304113157564j)
392,0.021975557797959414,(238.69848179556396+335.84744895350065j)
393,0.02203161789438278,(314.2054860943553-15.989545642974747j)
394,0.022087677990806145,(122.87547458526217-507.75979314092615j)
395,0.02214373808722951,(-192.06340641997463-244.43873259125894j)
396,0.022199798183652877,(-25.278827412446077-191.56434511660143j)
397,0.022255858280076243,(247.96323108514855+11.853490763054324j)
398,0.02231191837649961,(-385.0792135207118+231.577431383869j)
399,0.022367978472922975,(-361.1156784806742-39.381448828488196j)
400,0.02242403856934634,(386.39725938977847-126.17185923235913j)
401,0.022480098665769704,(473.1233029443779-569.3731720239223j)
